"Product ID";Immagine;Nome;Riferimento;Categoria;"Prezzo (tasse escl.)";"Prezzo (tasse incl.)";Quantità;Stato;Posizione
5586;https://www.mgfishing.eu/10896/tubertini-coperchio-valigetta-hx-accessorio-per-panchetti.jpg;"Tubertini Coperchio Valigetta Hx - Accessorio per Panchetti";82387;"Accessori per panchetti e sedie";40.655738;49.6;5;0
5585;https://www.mgfishing.eu//esp-tubertini-el-salto-inchiku-artificiali-seika.jpg;"ESP Tubertini El Salto Inchiku - Artificiali Seika";45495;Home;0.000000;13.5;0;1
5584;https://www.mgfishing.eu/10891/tubertini-banger-match-canna-da-inglese.jpg;"Tubertini Banger Match - Canna da Inglese";05826;Home;0.000000;241;0;1
5583;https://www.mgfishing.eu/11012/tubertini-wild-box-scatola-porta-minuteria.jpg;"Tubertini Wild Box - Scatola Porta-minuteria";83144;"Borse porta attrezzatura";0.000000;16.2;5;0
5582;https://www.mgfishing.eu/10890/tubertini-sk-squid-case-astuccio-porta-egi.jpg;"Tubertini SK Squid Case - Astuccio porta egi";86086;"Borse porta attrezzatura";0.000000;21.2;10;0
5581;https://www.mgfishing.eu/10889/tubertini-enduro-bag-borsa-in-eva.jpg;"Tubertini Enduro Bag - Borsa in EVA";86272;"Borse porta attrezzatura";0.000000;45;5;0
5580;https://www.mgfishing.eu/10888/tubertini-enduro-bowl-borse-in-eva.jpg;"Tubertini Enduro Bowl - Borse in EVA";86276;Home;0.000000;14.2;20;0
5579;https://www.mgfishing.eu/10887/tubertini-offshore-secchiello-sq-secchiello-quadrato.jpg;"Tubertini Offshore Secchiello SQ - Secchiello quadrato";86849;"Porta pesci";0.000000;17.7;5;0
5578;https://www.mgfishing.eu/10886/tubertini-modulo-hx30-modulo-portatutto.jpg;"Tubertini Modulo HX30 - Modulo Portatutto";82385;"Accessori per panchetti e sedie";35.163934;42.9;5;0
5577;https://www.mgfishing.eu/11013/tubertini-vantage-feeder-canna-da-feeder.jpg;"Tubertini Vantage Feeder - Canna da Feeder";05082;"Canne Feeder";81.803279;99.8;5;0
5576;https://www.mgfishing.eu//tubertini-super-flat-mould-stampo-per-pasturatori-feeder.jpg;"Tubertini Super Flat Mould - Stampo per Pasturatori Feeder";84155;Home;1.967213;2.4;5;0
5575;https://www.mgfishing.eu/10885/tubertini-enduro-utility-bag-borsa-in-eva.jpg;"Tubertini Enduro Utility Bag - Borsa in EVA";86282;"Borse porta attrezzatura";0.000000;18;15;0
5574;https://www.mgfishing.eu/10884/tubertini-enduro-bag-bait-borsa-in-eva.jpg;"Tubertini Enduro Bag Bait - Borsa in EVA";86274;"Borse porta attrezzatura";0.000000;25;10;0
5573;https://www.mgfishing.eu/10883/tubertini-enduro-net-bag-borsa-portanassa.jpg;"Tubertini Enduro Net Bag - Borsa Portanassa";86280;Home;0.000000;58;0;1
5572;https://www.mgfishing.eu/11014/tubertini-kaliber-surf-canna-surfcasting.jpg;"Tubertini Kaliber Surf - Canna Surfcasting";06215;"Canne Surfcasting";0.000000;70;5;0
5571;https://www.mgfishing.eu/11015/tubertini-r18-titanium-distance-feeder-canna-da-feeder.jpg;"Tubertini R18 Titanium Distance Feeder - Canna da Feeder";05824;"Canne Feeder";0.000000;377;5;0
5570;https://www.mgfishing.eu//tubertini-pack-libra-canna-roubaisienne.jpg;"Tubertini Pack Libra - Canna Roubaisienne";x0705;Home;0.000000;2900;0;1
5569;https://www.mgfishing.eu/11017/tubertini-rider-power-mx-canna-roubaisienne.jpg;"Tubertini Rider Power Mx - Canna Roubaisienne";x0281;"Canne Fisse";0.000000;58;25;0
5568;https://www.mgfishing.eu//tubertini-fast-trout-2-canna-trota-torrente.jpg;"Tubertini Fast Trout 2 - Canna Trota Torrente";02972;Home;0.000000;85;0;1
5567;https://www.mgfishing.eu/11018/tubertini-extensis-trout-canna-da-trota-torrente.jpg;"Tubertini Extensis Trout - Canna da Trota Torrente";02660;"Canne Da Trota";0.000000;147;5;0
5566;https://www.mgfishing.eu/10873/tubertini-r1-torrente-canna-da-trota-in-torrente.jpg;"Tubertini R1 Torrente - Canna da Trota in Torrente";02882;Home;0.000000;1338;5;0
5565;https://www.mgfishing.eu/10871/tubertini-direct-trout-canna-da-trota-torrente.jpg;"Tubertini Direct Trout - Canna da Trota Torrente";02888;Home;0.000000;211;15;0
5564;https://www.mgfishing.eu/10870/tubertini-fast-trout-canna-da-pesca-trota-torrente.jpg;"Tubertini Fast Trout - Canna da Pesca Trota Torrente";02635;"Canne Da Trota";0.000000;68.3;15;0
5563;https://www.mgfishing.eu//tubertini-mahi-jig-metal-jig.jpg;"Tubertini Mahi Jig - Metal Jig";4561804;Home;0.000000;10.8;5;0
5562;https://www.mgfishing.eu//tubertini-mahi-jig-artificiali-seika.jpg;"Tubertini Mahi Jig - Artificiali Seika";4561803;Home;0.000000;10.8;5;0
5561;https://www.mgfishing.eu//tubertini-mahi-jig-artificiali-da-pesca.jpg;"Tubertini Mahi Jig - Artificiali da Pesca";4561802;Home;0.000000;10.8;5;0
5560;https://www.mgfishing.eu//tubertini-mahi-jig-artificiali-seika.jpg;"Tubertini Mahi Jig - Artificiali Seika";4561801;Home;0.000000;10.8;5;0
5559;https://www.mgfishing.eu//tubertini-mahi-jig-artificiali-da-jigging.jpg;"Tubertini Mahi Jig - Artificiali da Jigging";4561706;Home;0.000000;10.2;5;0
5558;https://www.mgfishing.eu//tubertini-mahi-jig-metal-jig.jpg;"Tubertini Mahi Jig - Metal Jig";4561705;Home;0.000000;10.2;5;0
5557;https://www.mgfishing.eu//tubertini-mahi-jig-artificiale-da-light-shore-jigging.jpg;"Tubertini Mahi Jig - Artificiale da Light Shore Jigging";4561704;Home;0.000000;10.2;5;0
5556;https://www.mgfishing.eu//tubertini-mahi-jig-artificiali-da-shore-jigging.jpg;"Tubertini Mahi Jig - Artificiali da Shore Jigging";4561604;Home;0.000000;10.2;10;0
5555;https://www.mgfishing.eu//tubertini-mahi-jig-metal-jig.jpg;"Tubertini Mahi Jig - Metal Jig";4561603;Home;0.000000;10.2;10;0
5554;https://www.mgfishing.eu//tubertini-mahi-jig-artificiali-da-shore-jigging.jpg;"Tubertini Mahi Jig - Artificiali da Shore Jigging";4561602;Home;0.000000;10.2;10;0
5553;https://www.mgfishing.eu//tubertini-mahi-jig-artificiali-da-pesca.jpg;"Tubertini Mahi Jig - Artificiali da Pesca";4561501;Home;0.000000;7.3;5;0
5552;https://www.mgfishing.eu//tubertini-stefa-jig-metal-jig.jpg;"Tubertini Stefa Jig - Metal Jig";4562401;Home;0.000000;11.9;5;0
5551;https://www.mgfishing.eu//tubertini-fast-easy-stop-ferma-esca-in-plastica.jpg;"Tubertini Fast Easy Stop - Ferma esca in plastica";83737;Home;0.000000;1;10;0
5550;https://www.mgfishing.eu/11025/tubertini-tbr-lake-feeder-canna-da-feeder.jpg;"Tubertini TBR Lake Feeder - Canna da Feeder";05766;"Canne Feeder";0.000000;107.1;15;0
5549;https://www.mgfishing.eu/11024/tubertini-jugger-feeder-canna-da-feeder.jpg;"Tubertini Jugger Feeder - Canna da Feeder";05821;"Canne Feeder";0.000000;129;15;0
5548;https://www.mgfishing.eu/10864/tubertini-cluster-feeder-canna-da-feeder.jpg;"Tubertini Cluster Feeder - Canna da Feeder";05092;Home;0.000000;104;0;1
5547;https://www.mgfishing.eu//tubertini-inline-prt-feeder-pasturatore-da-feeder.jpg;"Tubertini Inline Prt Feeder - Pasturatore da Feeder";84145;Home;0.000000;2.7;30;0
5546;https://www.mgfishing.eu//tubertini-set-method-t-bait-pasturatore-da-method.jpg;"Tubertini Set Method T Bait - Pasturatore da Method";83669;Home;0.000000;9.3;0;1
5545;https://www.mgfishing.eu//tubertini-super-flat-inline-feeder-pasturatore-feeder.jpg;"Tubertini Super Flat Inline Feeder - Pasturatore Feeder";84151;Home;0.000000;2.6;15;0
5544;https://www.mgfishing.eu//tubertini-cage-feeder-square-pasturatore-a-gabbietta.jpg;"Tubertini Cage Feeder Square - Pasturatore a gabbietta";83651;Home;0.000000;2.3;60;0
5543;https://www.mgfishing.eu/10858/ryobi-mulinello-tanker-mulinello-da-trolling.jpg;"Ryobi Mulinello Tanker - Mulinello da Trolling";99387;"Mulinelli Per Tonno e Da Traina Rotanti";243.442623;297;0;1
5542;https://www.mgfishing.eu//tubertini-mulinello-kommand-5000-mulinello-con-frizione-anteriore.jpg;"Tubertini Mulinello Kommand 5000 - Mulinello con Frizione Anteriore";99256;Home;109.344262;133.4;0;1
5541;https://www.mgfishing.eu/10854/ryobi-mulinello-nex-mulinello-frizione-anteriore.jpg;"Ryobi Mulinello NEX - Mulinello Frizione Anteriore";991301;Home;0.000000;49;0;1
5540;https://www.mgfishing.eu/11023/seika-kabiria-canna-verticale-per-light-jigging.jpg;"Seika Kabiria - Canna Verticale per Light Jigging";07088;"Canne Vertical";0.000000;107.1;15;0
